Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
11-01-2018,21.8,64.3,Winter,16.6,0.0,3130000,3566.8744622803238,2158.8935060203926,1407.9809562599312,647.6680518061178,863.557402408157,431.7787012040785,215.88935060203926,703.9904781299656,281.5961912519862,281.5961912519862,140.7980956259931,Pre-lockdown,11,1,2018,0,0,0,0,1,0,0,1
12-01-2018,23.0,64.7,Winter,15.3,0.0,3130000,3500.0,2263.1319433525814,1236.8680566474188,678.9395830057744,905.2527773410326,452.6263886705163,226.31319433525815,618.4340283237094,247.37361132948377,247.37361132948377,123.68680566474188,Pre-lockdown,12,1,2018,0,0,0,0,1,0,0,1
13-01-2018,22.8,68.0,Winter,15.7,0.0,3130000,3500.0,1963.5321541255169,1536.4678458744831,589.059646237655,785.4128616502068,392.7064308251034,196.3532154125517,768.2339229372416,307.2935691748967,307.2935691748967,153.64678458744834,Pre-lockdown,13,1,2018,0,0,0,0,1,0,0,1
14-01-2018,23.0,66.2,Winter,14.5,0.0,3130000,3550.201201389642,2155.7861035494993,1394.4150978401426,646.7358310648498,862.3144414197998,431.1572207098999,215.57861035494994,697.2075489200713,278.88301956802854,278.88301956802854,139.44150978401427,Pre-lockdown,14,1,2018,0,0,0,0,1,0,0,1
15-01-2018,23.1,68.3,Winter,14.3,0.0,3130000,3500.0,2185.6229569978077,1314.3770430021925,655.6868870993422,874.2491827991231,437.12459139956155,218.56229569978078,657.1885215010963,262.8754086004385,262.8754086004385,131.43770430021925,Pre-lockdown,15,1,2018,0,0,0,0,1,0,0,1
16-01-2018,23.3,65.1,Winter,15.6,0.0,3130000,3500.0,2075.0285713841304,1424.9714286158694,622.5085714152391,830.0114285536522,415.0057142768261,207.50285713841305,712.4857143079347,284.9942857231739,284.9942857231739,142.49714286158695,Pre-lockdown,16,1,2018,0,0,0,0,1,0,0,1
17-01-2018,22.6,54.8,Winter,18.4,0.0,3130000,3500.0,2014.4720117989038,1485.5279882010962,604.3416035396712,805.7888047195615,402.89440235978077,201.44720117989038,742.7639941005481,297.10559764021923,297.10559764021923,148.55279882010962,Pre-lockdown,17,1,2018,0,0,0,0,1,0,0,1
18-01-2018,21.3,58.7,Winter,18.8,0.0,3130000,3796.6743253684667,2233.5687604568725,1563.1055649115942,670.0706281370617,893.4275041827491,446.71375209137454,223.35687604568727,781.5527824557971,312.6211129823189,312.6211129823189,156.31055649115945,Pre-lockdown,18,1,2018,0,0,0,0,1,0,0,1
19-01-2018,21.0,57.6,Winter,19.2,0.0,3130000,3532.587954494856,2260.1765363418353,1272.411418153021,678.0529609025506,904.0706145367342,452.0353072683671,226.01765363418355,636.2057090765105,254.48228363060423,254.48228363060423,127.24114181530211,Pre-lockdown,19,1,2018,0,0,0,0,1,0,0,1
20-01-2018,20.6,56.6,Winter,20.2,0.0,3130000,3519.1429967796234,2187.8890322688476,1331.253964510776,656.3667096806543,875.1556129075391,437.57780645376954,218.78890322688477,665.626982255388,266.25079290215524,266.25079290215524,133.12539645107762,Pre-lockdown,20,1,2018,0,0,0,0,1,0,0,1
21-01-2018,20.2,55.8,Winter,20.3,0.0,3130000,3769.7785240683606,2151.2349451660984,1618.5435789022622,645.3704835498295,860.4939780664395,430.24698903321973,215.12349451660987,809.2717894511311,323.70871578045245,323.70871578045245,161.85435789022623,Pre-lockdown,21,1,2018,0,0,0,0,1,0,0,1
22-01-2018,20.7,57.8,Winter,20.1,0.0,3130000,3500.0,2074.7803843928377,1425.219615607162,622.4341153178513,829.9121537571351,414.95607687856756,207.47803843928378,712.609807803581,285.04392312143244,285.04392312143244,142.52196156071622,Pre-lockdown,22,1,2018,0,0,0,0,1,0,0,1
23-01-2018,20.5,65.4,Winter,20.1,50.0,3130000,3644.800490557136,2160.1438324588985,1484.6566580982376,648.0431497376695,864.0575329835594,432.0287664917797,216.01438324588986,742.3283290491188,296.93133161964755,296.93133161964755,148.46566580982378,Pre-lockdown,23,1,2018,0,0,0,0,1,0,0,1
24-01-2018,19.2,68.1,Winter,20.4,0.0,3130000,3525.8335656132103,2125.1540527401903,1400.6795128730203,637.5462158220571,850.0616210960761,425.03081054803806,212.51540527401903,700.3397564365101,280.1359025746041,280.1359025746041,140.06795128730204,Pre-lockdown,24,1,2018,0,0,0,0,1,0,0,1
25-01-2018,19.3,59.5,Winter,20.6,0.0,3130000,3500.0,2089.9878079790997,1410.0121920209,626.9963423937298,835.9951231916399,417.99756159581995,208.99878079790997,705.00609601045,282.00243840418005,282.00243840418005,141.00121920209003,Pre-lockdown,25,1,2018,0,0,0,0,1,0,0,1
26-01-2018,19.5,56.6,Winter,20.9,0.0,3130000,3500.0,2020.8088750685527,1479.1911249314473,606.2426625205658,808.3235500274211,404.16177501371055,202.08088750685528,739.5955624657237,295.8382249862895,295.8382249862895,147.91911249314475,Pre-lockdown,26,1,2018,0,0,0,0,1,0,0,1
27-01-2018,19.8,57.2,Winter,20.8,0.0,3130000,3500.0,2130.9979353522394,1369.0020646477603,639.2993806056718,852.3991741408959,426.19958707044793,213.09979353522397,684.5010323238802,273.80041292955207,273.80041292955207,136.90020646477603,Pre-lockdown,27,1,2018,0,0,0,0,1,0,0,1
28-01-2018,20.7,56.6,Winter,20.6,0.0,3130000,3607.3078162850297,2225.7816118237843,1381.5262044612452,667.7344835471353,890.3126447295137,445.1563223647569,222.57816118237844,690.7631022306226,276.30524089224906,276.30524089224906,138.15262044612453,Pre-lockdown,28,1,2018,0,0,0,0,1,0,0,1
29-01-2018,20.6,59.1,Winter,20.8,0.0,3130000,3500.0,2035.0470245712688,1464.9529754287312,610.5141073713806,814.0188098285075,407.00940491425376,203.50470245712688,732.4764877143656,292.99059508574624,292.99059508574624,146.49529754287312,Pre-lockdown,29,1,2018,0,0,0,0,1,0,0,1
30-01-2018,21.0,53.3,Winter,21.1,0.0,3130000,3579.739653386539,2249.2012894715695,1330.5383639149695,674.7603868414708,899.6805157886279,449.84025789431394,224.92012894715697,665.2691819574848,266.1076727829939,266.1076727829939,133.05383639149696,Pre-lockdown,30,1,2018,0,0,0,0,1,0,0,1
31-01-2018,20.7,47.9,Winter,21.4,0.0,3130000,3780.343713369014,2123.6446050694612,1656.6991082995528,637.0933815208383,849.4578420277845,424.72892101389226,212.36446050694613,828.3495541497764,331.33982165991057,331.33982165991057,165.66991082995528,Pre-lockdown,31,1,2018,0,0,0,0,1,0,0,1
01-02-2018,20.5,48.0,Winter,21.4,0.0,3130000,3770.5999641464928,2382.426427081445,1388.1735370650476,714.7279281244336,952.9705708325781,476.48528541628906,238.24264270814453,694.0867685325238,277.63470741300955,277.63470741300955,138.81735370650478,Pre-lockdown,1,2,2018,0,0,0,0,1,0,0,1
02-02-2018,20.9,50.0,Winter,21.4,0.0,3130000,3660.800705315084,2311.1352792760736,1349.6654260390103,693.340583782822,924.4541117104295,462.22705585521476,231.11352792760738,674.8327130195051,269.9330852078021,269.9330852078021,134.96654260390105,Pre-lockdown,2,2,2018,0,0,0,0,1,0,0,1
03-02-2018,21.6,51.7,Winter,21.2,0.0,3130000,3561.733465550717,2291.511840709366,1270.221624841351,687.4535522128098,916.6047362837464,458.3023681418732,229.1511840709366,635.1108124206755,254.04432496827022,254.04432496827022,127.02216248413511,Pre-lockdown,3,2,2018,0,0,0,0,1,0,0,1
04-02-2018,22.4,53.9,Winter,21.1,0.0,3130000,3556.3185540541012,2228.705188867569,1327.613365186532,668.6115566602707,891.4820755470278,445.7410377735139,222.87051888675694,663.806682593266,265.52267303730645,265.52267303730645,132.76133651865322,Pre-lockdown,4,2,2018,0,0,0,0,1,0,0,1
05-02-2018,22.3,55.0,Winter,21.1,0.0,3130000,3500.0,2065.6263076286878,1434.3736923713122,619.6878922886063,826.2505230514752,413.1252615257376,206.5626307628688,717.1868461856561,286.8747384742625,286.8747384742625,143.43736923713124,Pre-lockdown,5,2,2018,0,0,0,0,1,0,0,1
06-02-2018,21.4,52.0,Winter,18.6,0.0,3130000,3579.2648539454935,2197.7539186153667,1381.5109353301268,659.32617558461,879.1015674461468,439.5507837230734,219.7753918615367,690.7554676650634,276.3021870660254,276.3021870660254,138.1510935330127,Pre-lockdown,6,2,2018,0,0,0,0,1,0,0,1
07-02-2018,21.6,58.1,Winter,11.7,0.0,3130000,3622.262874813718,2152.161243171044,1470.101631642674,645.6483729513133,860.8644972684177,430.43224863420886,215.21612431710443,735.050815821337,294.0203263285348,294.0203263285348,147.0101631642674,Pre-lockdown,7,2,2018,0,0,0,0,1,0,0,1
08-02-2018,21.2,56.4,Winter,21.5,0.0,3130000,3693.4673694305543,2318.7638966395143,1374.70347279104,695.6291689918543,927.5055586558058,463.7527793279029,231.87638966395144,687.35173639552,274.940694558208,274.940694558208,137.470347279104,Pre-lockdown,8,2,2018,0,0,0,0,1,0,0,1
09-02-2018,20.7,57.1,Winter,21.5,0.0,3130000,3500.0,2155.0267745086658,1344.9732254913342,646.5080323525997,862.0107098034664,431.0053549017332,215.5026774508666,672.4866127456671,268.99464509826686,268.99464509826686,134.49732254913343,Pre-lockdown,9,2,2018,0,0,0,0,1,0,0,1
10-02-2018,20.5,50.2,Winter,18.3,0.0,3130000,3581.7917324648256,2209.6882534509996,1372.1034790138262,662.9064760352999,883.8753013803998,441.9376506901999,220.96882534509996,686.0517395069131,274.42069580276524,274.42069580276524,137.21034790138262,Pre-lockdown,10,2,2018,0,0,0,0,1,0,0,1
11-02-2018,21.2,57.8,Winter,19.9,0.1,3130000,3692.0166481819047,2352.1688293945276,1339.847818787377,705.6506488183583,940.8675317578111,470.43376587890555,235.21688293945277,669.9239093936885,267.96956375747544,267.96956375747544,133.98478187873772,Pre-lockdown,11,2,2018,0,0,0,0,1,0,0,1
12-02-2018,20.6,62.4,Winter,20.5,0.0,3130000,3628.7365805995655,2186.522681529034,1442.2138990705316,655.9568044587102,874.6090726116136,437.3045363058068,218.6522681529034,721.1069495352658,288.44277981410636,288.44277981410636,144.22138990705318,Pre-lockdown,12,2,2018,0,0,0,0,1,0,0,1
13-02-2018,20.8,56.2,Winter,22.2,0.0,3130000,3606.7490470094913,2243.372465655628,1363.3765813538637,673.0117396966883,897.3489862622512,448.6744931311256,224.3372465655628,681.6882906769318,272.6753162707727,272.6753162707727,136.33765813538636,Pre-lockdown,13,2,2018,0,0,0,0,1,0,0,1
14-02-2018,21.8,63.9,Winter,19.7,0.0,3130000,3635.948502419882,2173.925640317365,1462.022862102517,652.1776920952094,869.570256126946,434.785128063473,217.3925640317365,731.0114310512585,292.40457242050337,292.40457242050337,146.20228621025169,Pre-lockdown,14,2,2018,0,0,0,0,1,0,0,1
15-02-2018,23.5,59.4,Winter,20.2,0.0,3130000,3748.881173285874,2329.1708278662063,1419.7103454196674,698.7512483598618,931.6683311464826,465.8341655732413,232.91708278662065,709.8551727098337,283.9420690839335,283.9420690839335,141.97103454196676,Pre-lockdown,15,2,2018,0,0,0,0,1,0,0,1
16-02-2018,23.3,60.3,Winter,17.8,0.0,3130000,3728.752657599669,2189.0714887140393,1539.6811688856296,656.7214466142118,875.6285954856157,437.81429774280787,218.90714887140393,769.8405844428148,307.93623377712595,307.93623377712595,153.96811688856297,Pre-lockdown,16,2,2018,0,0,0,0,1,0,0,1
17-02-2018,23.5,55.1,Winter,22.5,0.0,3130000,3563.656045430384,2277.3907621588305,1286.2652832715535,683.2172286476491,910.9563048635323,455.47815243176615,227.73907621588307,643.1326416357767,257.2530566543107,257.2530566543107,128.62652832715534,Pre-lockdown,17,2,2018,0,0,0,0,1,0,0,1
18-02-2018,23.5,51.5,Winter,22.5,0.0,3130000,3713.214742859999,2244.7388217334665,1468.4759211265327,673.4216465200399,897.8955286933866,448.9477643466933,224.47388217334665,734.2379605632664,293.69518422530655,293.69518422530655,146.84759211265327,Pre-lockdown,18,2,2018,0,0,0,0,1,0,0,1
19-02-2018,23.9,47.0,Winter,22.2,0.0,3130000,3609.057326111102,2048.0917352050137,1560.9655909060887,614.4275205615041,819.2366940820056,409.6183470410028,204.8091735205014,780.4827954530443,312.19311818121776,312.19311818121776,156.09655909060888,Pre-lockdown,19,2,2018,0,0,0,0,1,0,0,1
20-02-2018,24.2,45.7,Winter,22.1,0.0,3130000,3620.4903328237206,2084.2744750176034,1536.2158578061171,625.282342505281,833.7097900070414,416.8548950035207,208.42744750176035,768.1079289030586,307.24317156122345,307.24317156122345,153.62158578061172,Pre-lockdown,20,2,2018,0,0,0,0,1,0,0,1
21-02-2018,24.0,49.9,Winter,19.6,0.0,3130000,3585.070453564296,2209.699669897941,1375.3707836663548,662.9099009693823,883.8798679591764,441.9399339795882,220.9699669897941,687.6853918331774,275.07415673327097,275.07415673327097,137.53707836663548,Pre-lockdown,21,2,2018,0,0,0,0,1,0,0,1
22-02-2018,24.3,53.1,Winter,19.1,0.0,3130000,3846.0033342035963,2171.423544874626,1674.5797893289705,651.4270634623878,868.5694179498504,434.2847089749252,217.1423544874626,837.2898946644852,334.9159578657941,334.9159578657941,167.45797893289705,Pre-lockdown,22,2,2018,0,0,0,0,1,0,0,1
23-02-2018,24.9,55.6,Winter,19.0,0.0,3130000,3922.661532047966,2263.3379358119146,1659.3235962360511,679.0013807435744,905.3351743247658,452.6675871623829,226.33379358119146,829.6617981180256,331.86471924721025,331.86471924721025,165.93235962360512,Pre-lockdown,23,2,2018,0,0,0,0,1,0,0,1
24-02-2018,25.1,54.7,Winter,20.5,0.0,3130000,3700.73729821335,2371.8973789181537,1328.8399192951968,711.5692136754461,948.7589515672615,474.37947578363077,237.18973789181538,664.4199596475984,265.76798385903936,265.76798385903936,132.88399192951968,Pre-lockdown,24,2,2018,0,0,0,0,1,0,0,1
25-02-2018,24.4,51.4,Winter,23.5,0.0,3130000,3514.5257535016826,2166.7007926357473,1347.8249608659355,650.0102377907242,866.6803170542989,433.34015852714947,216.67007926357473,673.9124804329678,269.56499217318714,269.56499217318714,134.78249608659357,Pre-lockdown,25,2,2018,0,0,0,0,1,0,0,1
26-02-2018,24.4,44.8,Winter,23.7,0.0,3130000,3681.3807148617343,2097.5836940215795,1583.7970208401548,629.2751082064739,839.0334776086319,419.51673880431593,209.75836940215797,791.8985104200774,316.759404168031,316.759404168031,158.3797020840155,Pre-lockdown,26,2,2018,0,0,0,0,1,0,0,1
27-02-2018,24.7,43.4,Winter,23.6,0.0,3130000,3657.019397627404,2073.2491427821583,1583.7702548452457,621.9747428346475,829.2996571128633,414.64982855643166,207.32491427821583,791.8851274226229,316.75405096904916,316.75405096904916,158.37702548452458,Pre-lockdown,27,2,2018,0,0,0,0,1,0,0,1
28-02-2018,25.1,42.7,Winter,23.8,0.0,3130000,3870.592434485596,2505.935500423663,1364.656934061933,751.780650127099,1002.3742001694653,501.18710008473266,250.59355004236633,682.3284670309665,272.9313868123866,272.9313868123866,136.4656934061933,Pre-lockdown,28,2,2018,0,0,0,0,1,0,0,1
01-03-2018,25.9,43.0,Summer,23.8,0.0,3130000,3507.4260493557927,2009.884319609001,1497.5417297467916,602.9652958827003,803.9537278436005,401.97686392180026,200.98843196090013,748.7708648733958,299.50834594935833,299.50834594935833,149.75417297467916,Pre-lockdown,1,3,2018,0,0,0,1,0,0,0,1
02-03-2018,26.1,47.2,Summer,22.9,0.0,3130000,3500.0,2167.9086649331016,1332.0913350668984,650.3725994799305,867.1634659732407,433.58173298662035,216.79086649331018,666.0456675334492,266.4182670133797,266.4182670133797,133.20913350668985,Pre-lockdown,2,3,2018,0,0,0,1,0,0,0,1
03-03-2018,26.1,53.5,Summer,18.8,0.0,3130000,3730.486771616584,2093.5058390389227,1636.9809325776614,628.0517517116767,837.4023356155691,418.70116780778454,209.35058390389227,818.4904662888307,327.3961865155323,327.3961865155323,163.69809325776615,Pre-lockdown,3,3,2018,0,0,0,1,0,0,0,1
04-03-2018,25.9,63.3,Summer,19.9,0.0,3130000,3500.0,2229.579809457532,1270.4201905424677,668.8739428372596,891.8319237830128,445.9159618915064,222.9579809457532,635.2100952712339,254.08403810849356,254.08403810849356,127.04201905424678,Pre-lockdown,4,3,2018,0,0,0,1,0,0,0,1
05-03-2018,25.8,58.3,Summer,20.4,0.0,3130000,3765.3985574101675,2353.421973332998,1411.9765840771697,706.0265919998993,941.3687893331992,470.6843946665996,235.3421973332998,705.9882920385849,282.39531681543394,282.39531681543394,141.19765840771697,Pre-lockdown,5,3,2018,0,0,0,1,0,0,0,1
06-03-2018,26.0,49.6,Summer,20.6,0.0,3130000,3723.082957629727,2310.9266137170134,1412.1563439127137,693.277984115104,924.3706454868054,462.1853227434027,231.09266137170135,706.0781719563569,282.43126878254276,282.43126878254276,141.21563439127138,Pre-lockdown,6,3,2018,0,0,0,1,0,0,0,1
07-03-2018,26.4,52.9,Summer,19.8,0.0,3130000,3519.982427846264,2160.9196718406492,1359.0627560056143,648.2759015521948,864.3678687362598,432.1839343681299,216.09196718406494,679.5313780028072,271.81255120112286,271.81255120112286,135.90627560056143,Pre-lockdown,7,3,2018,0,0,0,1,0,0,0,1
08-03-2018,25.9,56.4,Summer,22.0,0.0,3130000,3655.9544778257673,2085.539509071687,1570.4149687540803,625.6618527215061,834.2158036286748,417.1079018143374,208.5539509071687,785.2074843770401,314.08299375081606,314.08299375081606,157.04149687540803,Pre-lockdown,8,3,2018,0,0,0,1,0,0,0,1
09-03-2018,26.2,52.2,Summer,21.7,0.0,3130000,3544.556824614406,2006.0372083803634,1538.5196162340428,601.811162514109,802.4148833521454,401.2074416760727,200.60372083803634,769.2598081170214,307.7039232468086,307.7039232468086,153.8519616234043,Pre-lockdown,9,3,2018,0,0,0,1,0,0,0,1
10-03-2018,26.5,50.2,Summer,21.9,0.0,3130000,3636.790505961082,2222.990218721382,1413.8002872397003,666.8970656164146,889.1960874885528,444.5980437442764,222.2990218721382,706.9001436198502,282.7600574479401,282.7600574479401,141.38002872397004,Pre-lockdown,10,3,2018,0,0,0,1,0,0,0,1
11-03-2018,27.5,44.6,Summer,21.6,0.0,3130000,3616.8214739583354,2248.9850471904856,1367.8364267678498,674.6955141571457,899.5940188761942,449.7970094380971,224.89850471904856,683.9182133839249,273.56728535356996,273.56728535356996,136.78364267678498,Pre-lockdown,11,3,2018,0,0,0,1,0,0,0,1
12-03-2018,26.5,41.2,Summer,20.9,0.0,3130000,3626.151828301996,2348.633980807192,1277.5178474948038,704.5901942421576,939.4535923228768,469.7267961614384,234.8633980807192,638.7589237474019,255.5035694989608,255.5035694989608,127.7517847494804,Pre-lockdown,12,3,2018,0,0,0,1,0,0,0,1
13-03-2018,26.9,42.5,Summer,20.0,0.0,3130000,3623.627712586133,2165.3492804042335,1458.2784321818995,649.60478412127,866.1397121616934,433.0698560808467,216.53492804042335,729.1392160909497,291.6556864363799,291.6556864363799,145.82784321818994,Pre-lockdown,13,3,2018,0,0,0,1,0,0,0,1
14-03-2018,27.0,37.2,Summer,18.9,0.0,3130000,3627.79617421206,2335.9745260753634,1291.8216481366967,700.792357822609,934.3898104301454,467.1949052150727,233.59745260753635,645.9108240683483,258.3643296273394,258.3643296273394,129.1821648136697,Pre-lockdown,14,3,2018,0,0,0,1,0,0,0,1
15-03-2018,25.3,36.5,Summer,5.6,0.0,3130000,3500.0,2010.273571645851,1489.726428354149,603.0820714937553,804.1094286583404,402.0547143291702,201.0273571645851,744.8632141770745,297.94528567082983,297.94528567082983,148.97264283541492,Pre-lockdown,15,3,2018,0,0,0,1,0,0,0,1
16-03-2018,24.3,48.6,Summer,15.9,0.1,3130000,3853.6354086525052,2296.3941558296574,1557.2412528228476,688.9182467488972,918.557662331863,459.2788311659315,229.63941558296574,778.6206264114238,311.44825056456955,311.44825056456955,155.72412528228477,Pre-lockdown,16,3,2018,0,0,0,1,0,0,0,1
17-03-2018,25.0,54.7,Summer,17.8,0.0,3130000,3871.6816509099062,2265.0157934201898,1606.6658574897167,679.5047380260569,906.006317368076,453.003158684038,226.501579342019,803.3329287448584,321.33317149794334,321.33317149794334,160.66658574897167,Pre-lockdown,17,3,2018,0,0,0,1,0,0,0,1
18-03-2018,25.4,60.1,Summer,18.4,5.0,3130000,3823.2314851893643,2427.1536907704713,1396.077794418893,728.1461072311414,970.8614763081886,485.4307381540943,242.71536907704714,698.0388972094465,279.2155588837786,279.2155588837786,139.6077794418893,Pre-lockdown,18,3,2018,0,0,0,1,0,0,0,1
19-03-2018,26.2,59.5,Summer,22.5,0.1,3130000,3765.0627234862322,2248.9744900875185,1516.088233398714,674.6923470262556,899.5897960350075,449.7948980175037,224.89744900875186,758.044116699357,303.2176466797428,303.2176466797428,151.6088233398714,Pre-lockdown,19,3,2018,0,0,0,1,0,0,0,1
20-03-2018,25.9,50.8,Summer,25.5,0.0,3130000,3858.3839279653207,2342.636574597912,1515.7473533674088,702.7909723793736,937.0546298391648,468.5273149195824,234.2636574597912,757.8736766837044,303.14947067348174,303.14947067348174,151.57473533674087,Pre-lockdown,20,3,2018,0,0,0,1,0,0,0,1
21-03-2018,25.2,51.0,Summer,25.9,0.0,3130000,3663.429909183181,2322.153433362653,1341.276475820528,696.6460300087958,928.8613733450611,464.43068667253056,232.21534333626528,670.638237910264,268.25529516410563,268.25529516410563,134.12764758205282,Pre-lockdown,21,3,2018,0,0,0,1,0,0,0,1
22-03-2018,24.3,45.9,Summer,26.7,0.0,3130000,3742.012736586228,2394.5492803525085,1347.4634562337199,718.3647841057525,957.8197121410035,478.90985607050175,239.45492803525087,673.7317281168599,269.49269124674396,269.49269124674396,134.74634562337198,Pre-lockdown,22,3,2018,0,0,0,1,0,0,0,1
23-03-2018,24.1,50.0,Summer,26.6,0.0,3130000,3706.9674391117396,2130.6300214399917,1576.337417671748,639.1890064319974,852.2520085759967,426.12600428799834,213.06300214399917,788.168708835874,315.2674835343496,315.2674835343496,157.6337417671748,Pre-lockdown,23,3,2018,0,0,0,1,0,0,0,1
24-03-2018,25.6,54.0,Summer,26.3,0.0,3130000,4210.822256757824,2412.3943824558946,1798.4278743019295,723.7183147367683,964.9577529823579,482.47887649117894,241.23943824558947,899.2139371509647,359.68557486038594,359.68557486038594,179.84278743019297,Pre-lockdown,24,3,2018,0,0,0,1,0,0,0,1
25-03-2018,26.7,44.5,Summer,26.1,0.0,3130000,3570.0856772640936,2111.7367064708146,1458.348970793279,633.5210119412444,844.6946825883259,422.34734129416296,211.17367064708148,729.1744853966395,291.6697941586558,291.6697941586558,145.8348970793279,Pre-lockdown,25,3,2018,0,0,0,1,0,0,0,1
26-03-2018,27.7,41.3,Summer,25.7,0.0,3130000,3651.972049746286,2176.5327095989724,1475.4393401473137,652.9598128796916,870.613083839589,435.3065419197945,217.65327095989724,737.7196700736569,295.08786802946275,295.08786802946275,147.54393401473138,Pre-lockdown,26,3,2018,0,0,0,1,0,0,0,1
27-03-2018,28.3,48.9,Summer,25.9,0.0,3130000,3638.4069847361257,2224.7329797218017,1413.6740050143242,667.4198939165404,889.8931918887207,444.94659594436035,222.47329797218018,706.8370025071621,282.73480100286486,282.73480100286486,141.36740050143243,Pre-lockdown,27,3,2018,0,0,0,1,0,0,0,1
28-03-2018,27.1,54.7,Summer,25.9,0.0,3130000,3857.6765042721418,2421.0639876128625,1436.6125166592792,726.3191962838588,968.4255950451451,484.21279752257254,242.10639876128627,718.3062583296396,287.32250333185584,287.32250333185584,143.66125166592792,Pre-lockdown,28,3,2018,0,0,0,1,0,0,0,1
29-03-2018,27.1,52.2,Summer,25.6,0.0,3130000,3806.1801846489457,2209.0172153971153,1597.1629692518306,662.7051646191345,883.6068861588461,441.80344307942306,220.90172153971153,798.5814846259153,319.4325938503662,319.4325938503662,159.7162969251831,Pre-lockdown,29,3,2018,0,0,0,1,0,0,0,1
