Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
316,22.6,52.8,2,20.1,0.0,3130000,3945.226039,2418.567099,1526.658941,744.6201723,992.8268964,496.4134482,248.2067241,783.3708949,313.348358,313.348358,156.674179,2,13,11,2018,0,0,1,0,0,0,0,1
317,23.0,57.7,2,20.0,0.0,3130000,3944.700514,2522.315421,1422.385093,776.5002781,1035.333704,517.6668521,258.833426,729.807231,291.9228924,291.9228924,145.9614462,2,14,11,2018,0,0,1,0,0,0,0,1
318,22.4,56.8,2,20.0,0.0,3130000,3614.953364,2177.071726,1437.881638,670.16312,893.5508266,446.7754133,223.3877067,737.6998144,295.0799258,295.0799258,147.5399629,2,15,11,2018,0,0,1,0,0,0,0,1
319,22.3,49.5,2,20.0,0.0,3130000,3887.151216,2475.815667,1411.335549,762.0643802,1016.08584,508.0429201,254.0214601,724.0230396,289.6092158,289.6092158,144.8046079,2,16,11,2018,0,0,1,0,0,0,0,1
320,22.9,52.6,2,19.8,0.0,3130000,4033.196883,2270.470168,1762.726715,698.8029468,931.7372625,465.8686312,232.9343156,904.2169913,361.6867965,361.6867965,180.8433983,2,17,11,2018,0,0,1,0,0,0,0,1
321,24.5,59.7,2,17.7,0.0,3130000,3993.290284,2452.094393,1541.195891,754.6432407,1006.190988,503.0954938,251.5477469,790.5167821,316.2067129,316.2067129,158.1033564,2,18,11,2018,0,0,1,0,0,0,0,1
322,24.4,74.1,2,13.7,2.9,3130000,4011.985791,2399.239072,1612.746719,738.3182519,984.4243359,492.212168,246.106084,827.1513754,330.8605501,330.8605501,165.4302751,2,19,11,2018,0,0,1,0,0,0,0,1
323,23.6,81.2,2,13.2,1.3,3130000,3805.992521,2182.52173,1623.470791,671.5745595,895.432746,447.716373,223.8581865,832.5855868,333.0342347,333.0342347,166.5171174,2,20,11,2018,0,0,1,0,0,0,0,1
324,24.2,75.8,2,14.8,0.7,3130000,3899.023959,2527.429466,1371.594493,777.643035,1036.85738,518.42869,259.214345,703.3568548,281.3427419,281.3427419,140.671371,2,21,11,2018,0,0,1,0,0,0,0,1
325,24.1,65.5,2,18.6,0.0,3130000,4055.639243,2370.848674,1684.79057,729.4082353,972.5443137,486.2721568,243.1360784,863.8960737,345.5584295,345.5584295,172.7792147,2,22,11,2018,0,0,1,0,0,0,0,1
326,23.1,55.1,2,19.1,0.0,3130000,4094.197313,2438.145551,1656.051762,750.0531584,1000.070878,500.0354389,250.0177195,849.0926323,339.6370529,339.6370529,169.8185265,2,23,11,2018,0,0,1,0,0,0,0,1
327,22.2,54.8,2,19.1,0.0,3130000,4029.155506,2552.504325,1476.651181,785.1714386,1046.895251,523.4476257,261.7238129,757.0501909,302.8200763,302.8200763,151.4100382,2,24,11,2018,0,0,1,0,0,0,0,1
328,22.0,61.6,2,17.6,0.0,3130000,4092.983788,2313.961293,1779.022495,711.7372407,948.9829875,474.4914938,237.2457469,911.9977974,364.799119,364.799119,182.3995595,2,25,11,2018,0,0,1,0,0,0,0,1
329,21.7,62.6,2,19.0,0.0,3130000,4127.50232,2386.454116,1741.048204,733.97672,978.6356266,489.3178133,244.6589067,892.4599621,356.9839848,356.9839848,178.4919924,2,26,11,2018,0,0,1,0,0,0,0,1
330,21.1,60.6,2,19.2,0.0,3130000,4035.351817,2320.914307,1714.437511,713.7627864,951.6837152,475.8418576,237.9209288,878.7497319,351.4998928,351.4998928,175.7499464,2,27,11,2018,0,0,1,0,0,0,0,1
331,20.5,59.1,2,19.1,0.0,3130000,4168.052763,2673.301182,1494.751581,822.0690314,1096.092042,548.0460209,274.0230105,766.0871339,306.4348536,306.4348536,153.2174268,2,28,11,2018,0,0,1,0,0,0,0,1
332,20.6,58.8,2,19.1,0.0,3130000,3870.961221,2478.081288,1392.879934,761.9764523,1015.968603,507.9843015,253.9921508,713.8195423,285.5278169,285.5278169,142.7639085,2,29,11,2018,0,0,1,0,0,0,0,1
333,20.6,58.6,2,19.0,0.0,3130000,3770.389643,2124.547818,1645.841825,653.217964,870.9572853,435.4786426,217.7393213,843.390012,337.3560048,337.3560048,168.6780024,2,30,11,2018,0,0,1,0,0,0,0,1
334,19.6,62.0,4,16.5,0.0,3130000,3820.846391,2415.405346,1405.441045,783.8416536,1045.122205,522.5611024,261.2805512,760.1506959,304.0602784,304.0602784,152.0301392,2,1,12,2018,0,0,0,0,1,0,0,1
335,19.9,61.4,4,18.0,0.0,3130000,3700.558438,2132.460149,1568.098289,691.9661529,922.6215372,461.3107686,230.6553843,848.0587868,339.2235147,339.2235147,169.6117574,2,2,12,2018,0,0,0,0,1,0,0,1
336,20.9,61.6,4,18.3,0.0,3130000,3750.086833,2232.416268,1517.670566,724.3437577,965.791677,482.8958385,241.4479192,820.7214879,328.2885952,328.2885952,164.1442976,2,3,12,2018,0,0,0,0,1,0,0,1
337,21.7,63.4,4,16.6,0.0,3130000,3715.720655,2341.411312,1374.309343,759.6488307,1012.865108,506.4325538,253.2162769,743.1361871,297.2544748,297.2544748,148.6272374,2,4,12,2018,0,0,0,0,1,0,0,1
338,23.1,65.1,4,15.8,0.0,3130000,3808.889638,2462.703175,1346.186463,798.9375851,1065.250113,532.6250567,266.3125284,727.8715608,291.1486243,291.1486243,145.5743122,2,5,12,2018,0,0,0,0,1,0,0,1
339,23.6,63.5,4,17.7,0.0,3130000,3748.110413,2284.791169,1463.319244,741.1616121,988.2154828,494.1077414,247.0538707,791.1416333,316.4566533,316.4566533,158.2283267,2,6,12,2018,0,0,0,0,1,0,0,1
340,23.3,65.0,4,17.8,0.0,3130000,4019.685929,2340.299083,1679.386847,759.1076961,1012.143595,506.0717974,253.0358987,907.8864389,363.1545756,363.1545756,181.5772878,2,7,12,2018,0,0,0,0,1,0,0,1
341,23.1,68.1,4,15.0,0.0,3130000,3477.559604,1947.793909,1529.765696,631.7433288,842.3244383,421.1622192,210.5811096,826.9349138,330.7739655,330.7739655,165.3869828,2,8,12,2018,0,0,0,0,1,0,0,1
342,22.7,64.9,4,17.3,0.0,3130000,3827.088618,2186.011254,1641.077364,708.9501297,945.2668397,472.6334198,236.3167099,887.0356973,354.8142789,354.8142789,177.4071395,2,9,12,2018,0,0,0,0,1,0,0,1
343,20.8,59.3,4,19.0,0.0,3130000,3745.102858,2346.006585,1399.096273,760.7783659,1014.371155,507.1855773,253.5927886,756.1801568,302.4720627,302.4720627,151.2360314,2,10,12,2018,0,0,0,0,1,0,0,1
344,19.5,55.3,4,19.2,0.0,3130000,3808.412971,2423.639647,1384.773323,785.8915385,1047.855385,523.9276923,261.9638462,748.3797069,299.3518828,299.3518828,149.6759414,2,11,12,2018,0,0,0,0,1,0,0,1
345,20.0,57.0,4,18.7,0.0,3130000,3814.637056,2241.953314,1572.683741,726.9202532,969.2270042,484.6135021,242.3067511,849.8657963,339.9463185,339.9463185,169.9731593,2,12,12,2018,0,0,0,0,1,0,0,1
346,19.7,61.1,4,18.4,0.0,3130000,4004.542084,2508.038817,1496.503268,813.1302178,1084.173624,542.0868119,271.0434059,808.6344996,323.4537998,323.4537998,161.7268999,2,13,12,2018,0,0,0,0,1,0,0,1
347,20.5,58.9,4,15.3,0.0,3130000,3651.84684,2116.202132,1535.644708,686.0387389,914.7183186,457.3591593,228.6795796,829.7189124,331.8875649,331.8875649,165.9437825,2,14,12,2018,0,0,0,0,1,0,0,1
348,21.2,58.6,4,15.9,0.0,3130000,3472.915548,1961.463206,1511.452342,635.8245701,847.7660935,423.8830467,211.9415234,816.5830254,326.6332102,326.6332102,163.3166051,2,15,12,2018,0,0,0,0,1,0,0,1
349,19.9,57.1,4,18.0,0.0,3130000,3602.229894,2090.78616,1511.443734,677.6920763,903.5894351,451.7947176,225.8973588,816.5137926,326.605517,326.605517,163.3027585,2,16,12,2018,0,0,0,0,1,0,0,1
350,17.9,55.7,4,18.3,0.0,3130000,3752.46036,2388.193839,1364.266521,774.0304008,1032.040534,516.0202672,258.0101336,736.9472726,294.778909,294.778909,147.3894545,2,17,12,2018,0,0,0,0,1,0,0,1
351,19.0,61.6,4,17.9,0.0,3130000,3542.673815,2176.853028,1365.820787,705.4775682,940.6367576,470.3183788,235.1591894,737.7285122,295.0914049,295.0914049,147.5457024,2,18,12,2018,0,0,0,0,1,0,0,1
352,17.9,61.9,4,18.7,0.0,3130000,3698.984842,2218.627851,1480.356991,718.9591583,958.612211,479.3061055,239.6530528,799.5303766,319.8121506,319.8121506,159.9060753,2,19,12,2018,0,0,0,0,1,0,0,1
353,18.5,63.0,4,18.4,0.0,3130000,3531.638584,2257.373827,1274.264757,731.457179,975.2762387,487.6381193,243.8190597,688.167,275.2668,275.2668,137.6334,2,20,12,2018,0,0,0,0,1,0,0,1
354,20.0,65.7,4,18.3,0.0,3130000,3740.525543,2366.821035,1373.704508,766.8607433,1022.480991,511.2404955,255.6202478,741.810812,296.7243248,296.7243248,148.3621624,2,21,12,2018,0,0,0,0,1,0,0,1
355,20.9,62.0,4,17.7,0.0,3130000,3762.243396,2116.482355,1645.761041,685.6956668,914.2608891,457.1304446,228.5652223,888.6531401,355.4612561,355.4612561,177.730628,2,22,12,2018,0,0,0,0,1,0,0,1
356,21.5,64.6,4,16.4,0.0,3130000,4290.666207,2786.031897,1504.63431,902.5442566,1203.392342,601.696171,300.8480855,812.3854435,324.9541774,324.9541774,162.4770887,2,23,12,2018,0,0,0,0,1,0,0,1
357,22.5,67.1,4,15.4,0.0,3130000,3762.448196,2239.441525,1523.006671,725.4171555,967.2228739,483.611437,241.8057185,822.2400945,328.8960378,328.8960378,164.4480189,2,24,12,2018,0,0,0,0,1,0,0,1
358,23.1,65.1,4,17.1,0.0,3130000,3770.28209,2343.922938,1426.359152,759.2015732,1012.268764,506.1343821,253.0671911,770.0012197,308.0004879,308.0004879,154.0002439,2,25,12,2018,0,0,0,0,1,0,0,1
359,21.6,61.4,4,18.0,0.0,3130000,3710.39225,2178.68172,1531.71053,705.6238278,940.8317704,470.4158852,235.2079426,826.8084296,330.7233719,330.7233719,165.3616859,2,26,12,2018,0,0,0,0,1,0,0,1
360,18.4,51.6,4,19.4,0.0,3130000,3746.847812,2133.76812,1613.079692,691.0227588,921.3636784,460.6818392,230.3409196,870.6622244,348.2648897,348.2648897,174.1324449,2,27,12,2018,0,0,0,0,1,0,0,1
361,16.4,51.3,4,19.4,0.0,3130000,4089.595038,2612.904437,1476.690602,846.1246326,1128.166177,564.0830884,282.0415442,796.9830272,318.7932109,318.7932109,159.3966054,2,28,12,2018,0,0,0,0,1,0,0,1
362,16.6,48.3,4,19.4,0.0,3130000,3780.649269,2383.050564,1397.598705,771.6311575,1028.841543,514.4207717,257.2103858,754.2368333,301.6947333,301.6947333,150.8473667,2,29,12,2018,0,0,0,0,1,0,0,1
363,16.8,47.8,4,19.4,0.0,3130000,3587.03109,2009.777343,1577.253747,650.7139734,867.6186312,433.8093156,216.9046578,851.1233486,340.4493394,340.4493394,170.2246697,2,30,12,2018,0,0,0,0,1,0,0,1
364,17.4,48.9,4,19.0,0.0,3130000,3996.119997,2266.494778,1729.625219,733.7744764,978.3659686,489.1829843,244.5914921,933.2728611,373.3091444,373.3091444,186.6545722,2,31,12,2018,0,0,0,0,1,0,0,1
365,18.5,49.4,4,19.0,0.0,3130000,3842.763372,2426.422122,1416.341251,785.4886779,1047.318237,523.6591186,261.8295593,764.1704265,305.6681706,305.6681706,152.8340853,2,1,1,2019,0,0,0,0,1,0,0,1
366,19.3,45.9,4,19.2,0.0,3130000,3747.555017,2159.746884,1587.808133,699.104545,932.1393934,466.0696967,233.0348483,856.6157228,342.6462891,342.6462891,171.3231446,2,2,1,2019,0,0,0,0,1,0,0,1
367,19.8,48.6,4,19.2,0.0,3130000,4054.776668,2539.785121,1514.991547,822.0570227,1096.07603,548.0380151,274.0190076,817.2669349,326.906774,326.906774,163.453387,2,3,1,2019,0,0,0,0,1,0,0,1
368,20.4,49.2,4,19.2,0.0,3130000,3751.987104,2413.009187,1338.977917,780.9615401,1041.282054,520.6410268,260.3205134,722.2587893,288.9035157,288.9035157,144.4517579,2,4,1,2019,0,0,0,0,1,0,0,1
369,20.5,53.8,4,19.0,0.0,3130000,3457.318727,1939.519021,1517.799707,627.668624,836.8914986,418.4457493,209.2228747,818.6524967,327.4609987,327.4609987,163.7304993,2,5,1,2019,0,0,0,0,1,0,0,1
370,20.5,52.9,4,19.1,0.0,3130000,3892.545229,2362.12459,1530.42064,764.3722024,1019.162937,509.5814683,254.7907341,825.3946469,330.1578588,330.1578588,165.0789294,2,6,1,2019,0,0,0,0,1,0,0,1
371,18.6,53.2,4,19.2,0.0,3130000,3647.335469,2136.717512,1510.617957,691.3769623,921.8359497,460.9179749,230.4589874,814.6502349,325.860094,325.860094,162.930047,2,7,1,2019,0,0,0,0,1,0,0,1
372,18.6,54.3,4,19.6,0.0,3130000,3886.155005,2225.307285,1660.84772,719.985081,959.980108,479.990054,239.995027,895.5958492,358.2383397,358.2383397,179.1191698,2,8,1,2019,0,0,0,0,1,0,0,1
373,19.3,52.3,4,19.6,0.0,3130000,3765.808229,2309.880517,1455.927711,747.289258,996.3856773,498.1928386,249.0964193,785.032769,314.0131076,314.0131076,157.0065538,2,9,1,2019,0,0,0,0,1,0,0,1
374,19.6,54.1,4,19.6,0.0,3130000,3951.454998,2540.370718,1411.08428,821.7922482,1095.722998,547.8614988,273.9307494,760.793241,304.3172964,304.3172964,152.1586482,2,10,1,2019,0,0,0,0,1,0,0,1
375,20.3,53.5,4,19.5,0.0,3130000,4106.975045,2640.937041,1466.038004,854.2573249,1139.009767,569.5048833,284.7524416,790.3594343,316.1437737,316.1437737,158.0718869,2,11,1,2019,0,0,0,0,1,0,0,1
376,21.1,52.7,4,19.4,0.0,3130000,3689.723413,2313.420599,1376.302814,748.2573398,997.6764531,498.8382265,249.4191133,741.9235131,296.7694052,296.7694052,148.3847026,2,12,1,2019,0,0,0,0,1,0,0,1
377,20.3,55.2,4,19.6,0.0,3130000,3645.088391,2086.204383,1558.884009,674.7128284,899.6171045,449.8085523,224.9042761,840.2812363,336.1124945,336.1124945,168.0562473,2,13,1,2019,0,0,0,0,1,0,0,1
378,20.0,58.2,4,19.1,0.0,3130000,3824.119601,2300.970144,1523.149456,744.1128889,992.1505185,496.0752592,248.0376296,820.9545476,328.381819,328.381819,164.1909095,2,14,1,2019,0,0,0,0,1,0,0,1
379,20.5,61.0,4,19.3,0.0,3130000,3719.846145,2111.842135,1608.00401,682.8967191,910.5289588,455.2644794,227.6322397,866.6214867,346.6485947,346.6485947,173.3242973,2,15,1,2019,0,0,0,0,1,0,0,1
380,20.8,60.5,4,19.3,0.0,3130000,3777.375995,2372.134004,1405.241991,767.0055905,1022.674121,511.3370604,255.6685302,757.2846933,302.9138773,302.9138773,151.4569387,2,16,1,2019,0,0,0,0,1,0,0,1
381,21.3,59.3,4,19.7,0.0,3130000,3566.952278,2085.184834,1481.767444,674.1702834,898.8937112,449.4468556,224.7234278,798.4612533,319.3845013,319.3845013,159.6922507,2,17,1,2019,0,0,0,0,1,0,0,1
382,21.3,57.3,4,19.8,0.0,3130000,3676.663228,2363.538866,1313.124362,764.1058705,1018.807827,509.4039136,254.7019568,707.5308754,283.0123501,283.0123501,141.5061751,2,18,1,2019,0,0,0,0,1,0,0,1
383,21.0,55.2,4,19.9,0.0,3130000,3760.941061,2431.693343,1329.247718,786.0774478,1048.103264,524.0516318,262.0258159,716.1618854,286.4647542,286.4647542,143.2323771,2,19,1,2019,0,0,0,0,1,0,0,1
384,21.5,54.3,4,20.1,0.0,3130000,3615.103534,2208.861976,1406.241558,713.9879064,951.9838752,475.9919376,237.9959688,757.5842798,303.0337119,303.0337119,151.516856,2,20,1,2019,0,0,0,0,1,0,0,1
385,21.6,51.9,4,20.1,0.0,3130000,3554.969,2244.684697,1310.284303,725.5099461,967.3465948,483.6732974,241.8366487,705.8335747,282.3334299,282.3334299,141.1667149,2,21,1,2019,0,0,0,0,1,0,0,1
386,19.8,61.0,4,20.2,0.0,3130000,3976.342346,2274.468577,1701.873769,735.0784941,980.1046587,490.0523294,245.0261647,916.7055698,366.6822279,366.6822279,183.341114,2,22,1,2019,0,0,0,0,1,0,0,1
387,19.3,69.3,4,19.7,0.0,3130000,3657.666427,2243.454931,1414.211496,724.9981174,966.6641565,483.3320782,241.6660391,761.6976969,304.6790787,304.6790787,152.3395394,2,23,1,2019,0,0,0,0,1,0,0,1
388,19.6,64.5,4,19.3,0.0,3130000,3932.415688,2245.192629,1687.22306,725.502467,967.3366227,483.6683113,241.8341557,908.670728,363.4682912,363.4682912,181.7341456,2,24,1,2019,0,0,0,0,1,0,0,1
389,18.3,57.8,4,20.7,0.0,3130000,3356.558848,1953.957499,1402.601348,631.3441463,841.7921951,420.8960975,210.4480488,755.3253257,302.1301303,302.1301303,151.0650651,2,25,1,2019,0,0,0,0,1,0,0,1
390,17.5,59.9,4,20.0,0.0,3130000,3591.891088,2089.159009,1502.732079,674.9759563,899.9679418,449.9839709,224.9919854,809.1836776,323.6734711,323.6734711,161.8367355,2,26,1,2019,0,0,0,0,1,0,0,1
391,19.4,58.5,4,18.3,0.0,3130000,3903.824377,2533.819687,1370.004689,818.5746244,1091.432833,545.7164163,272.8582081,737.6551429,295.0620572,295.0620572,147.5310286,2,27,1,2019,0,0,0,0,1,0,0,1
392,18.5,54.8,4,20.0,0.0,3130000,3837.218613,2308.468367,1528.750246,745.7139479,994.2852638,497.1426319,248.571316,823.0640408,329.2256163,329.2256163,164.6128082,2,28,1,2019,0,0,0,0,1,0,0,1
393,17.8,51.7,4,21.1,0.0,3130000,3364.782897,2022.009065,1342.773832,653.1263517,870.8351356,435.4175678,217.7087839,722.8791977,289.1516791,289.1516791,144.5758395,2,29,1,2019,0,0,0,0,1,0,0,1
394,18.9,51.8,4,21.1,0.0,3130000,3624.687821,2342.765629,1281.922192,756.673849,1008.898465,504.4492327,252.2246163,690.0654699,276.026188,276.026188,138.013094,2,30,1,2019,0,0,0,0,1,0,0,1
395,19.8,54.9,4,21.0,0.0,3130000,3464.127114,2241.254634,1222.87248,723.830463,965.1072839,482.553642,241.276821,658.2268252,263.2907301,263.2907301,131.645365,2,31,1,2019,0,0,0,0,1,0,0,1
396,21.0,56.4,4,20.3,0.0,3130000,3855.919319,2461.422804,1394.496515,794.8728332,1059.830444,529.9152221,264.9576111,750.5465227,300.2186091,300.2186091,150.1093045,2,1,2,2019,0,0,0,0,1,0,0,1
397,21.3,58.9,4,17.3,0.0,3130000,3676.943432,2145.806768,1531.136664,692.8956354,923.8608472,461.9304236,230.9652118,824.0241136,329.6096454,329.6096454,164.8048227,2,2,2,2019,0,0,0,0,1,0,0,1
398,21.9,59.5,4,15.6,0.0,3130000,3999.075315,2539.057601,1460.017714,819.8144175,1093.08589,546.542945,273.2714725,785.6875527,314.2750211,314.2750211,157.1375105,2,3,2,2019,0,0,0,0,1,0,0,1
399,22.7,52.9,4,20.8,0.0,3130000,3755.325921,2440.377253,1314.948668,787.8902978,1050.520397,525.2601986,262.6300993,707.5649859,283.0259944,283.0259944,141.5129972,2,4,2,2019,0,0,0,0,1,0,0,1
400,22.4,58.5,4,19.9,0.0,3130000,3665.231803,2283.752054,1381.479748,737.264842,983.0197894,491.5098947,245.7549473,743.3063544,297.3225417,297.3225417,148.6612709,2,5,2,2019,0,0,0,0,1,0,0,1
401,22.5,61.5,4,20.1,0.2,3130000,3717.58367,2239.907578,1477.676092,723.0535515,964.071402,482.035701,241.0178505,795.0022559,318.0009024,318.0009024,159.0004512,2,6,2,2019,0,0,0,0,1,0,0,1
402,19.4,60.7,4,21.5,0.0,3130000,3610.240644,2152.670616,1457.570028,694.8382879,926.4510505,463.2255252,231.6127626,784.1232615,313.6493046,313.6493046,156.8246523,2,7,2,2019,0,0,0,0,1,0,0,1
403,17.3,57.5,4,22.4,0.0,3130000,3731.888719,2227.111173,1504.777546,718.8095729,958.4127639,479.206382,239.603191,809.4555541,323.7822217,323.7822217,161.8911108,2,8,2,2019,0,0,0,0,1,0,0,1
404,15.7,47.2,4,23.3,0.0,3130000,3581.291369,2144.951231,1436.340138,692.2375879,922.9834505,461.4917253,230.7458626,772.5806054,309.0322422,309.0322422,154.5161211,2,9,2,2019,0,0,0,0,1,0,0,1
405,18.8,41.2,4,22.5,0.0,3130000,3657.327668,2309.142414,1348.185255,745.1681359,993.5575145,496.7787573,248.3893786,725.1066363,290.0426545,290.0426545,145.0213273,2,10,2,2019,0,0,0,0,1,0,0,1
406,21.7,48.8,4,21.5,0.0,3130000,3824.923395,2314.270363,1510.653032,746.7641424,995.6855231,497.8427616,248.9213808,812.4241758,324.9696703,324.9696703,162.4848352,2,11,2,2019,0,0,0,0,1,0,0,1
407,24.0,54.7,4,17.7,0.0,3130000,3626.610612,2032.551008,1594.059604,655.8078687,874.4104916,437.2052458,218.6026229,857.2124611,342.8849845,342.8849845,171.4424922,2,12,2,2019,0,0,0,0,1,0,0,1
408,24.7,56.9,4,18.8,0.0,3130000,3478.083213,2252.950206,1225.133008,726.8630187,969.1506915,484.5753458,242.2876729,658.7687216,263.5074887,263.5074887,131.7537443,2,13,2,2019,0,0,0,0,1,0,0,1
409,23.9,56.5,4,21.6,0.0,3130000,3859.567762,2496.124728,1363.443034,805.2543432,1073.672458,536.8362288,268.4181144,733.0819734,293.2327893,293.2327893,146.6163947,2,14,2,2019,0,0,0,0,1,0,0,1
410,22.6,51.7,4,21.9,0.0,3130000,3614.518264,2203.083738,1411.434526,710.6628509,947.5504679,473.775234,236.887617,758.8258119,303.5303248,303.5303248,151.7651624,2,15,2,2019,0,0,0,0,1,0,0,1
411,21.3,52.7,4,23.1,0.0,3130000,3608.636102,2064.265477,1544.370625,665.8309469,887.7745959,443.887298,221.943649,830.2305488,332.0922195,332.0922195,166.0461098,2,16,2,2019,0,0,0,0,1,0,0,1
412,21.4,49.3,4,22.8,0.0,3130000,3440.280664,2226.90886,1213.371804,718.2352098,957.6469464,478.8234732,239.4117366,652.2392001,260.89568,260.89568,130.44784,2,17,2,2019,0,0,0,0,1,0,0,1
413,22.5,52.5,4,22.5,0.0,3130000,3640.184134,2102.689232,1537.494902,678.1178288,904.1571051,452.0785525,226.0392763,826.4041819,330.5616727,330.5616727,165.2808364,2,18,2,2019,0,0,0,0,1,0,0,1
414,24.1,49.7,4,22.5,0.0,3130000,3595.702076,2195.099987,1400.602089,707.8646192,943.8194922,471.9097461,235.9548731,752.7649996,301.1059998,301.1059998,150.5529999,2,19,2,2019,0,0,0,0,1,0,0,1
415,25.2,49.9,4,22.4,0.0,3130000,3633.510095,2289.875177,1343.634918,738.3691398,984.4921863,492.2460932,246.1230466,722.0907125,288.836285,288.836285,144.4181425,2,20,2,2019,0,0,0,0,1,0,0,1
416,25.8,57.9,4,20.1,0.0,3130000,3750.856835,2271.838429,1479.018405,732.4955679,976.6607572,488.3303786,244.1651893,794.785413,317.9141652,317.9141652,158.9570826,2,21,2,2019,0,0,0,0,1,0,0,1
417,26.2,55.8,4,18.9,0.0,3130000,3869.074338,2220.935737,1648.138601,716.0269795,954.7026393,477.3513197,238.6756598,885.5964662,354.2385865,354.2385865,177.1192932,2,22,2,2019,0,0,0,0,1,0,0,1
418,25.7,50.7,4,21.1,0.0,3130000,3483.602382,2178.547447,1305.054935,702.3057988,936.4077317,468.2038658,234.1019329,701.1917121,280.4766848,280.4766848,140.2383424,2,23,2,2019,0,0,0,0,1,0,0,1
419,25.0,42.1,4,23.0,0.0,3130000,3637.876614,2312.743617,1325.132997,745.5084361,994.0112481,497.0056241,248.502812,711.9234352,284.7693741,284.7693741,142.384687,2,24,2,2019,0,0,0,0,1,0,0,1
420,24.4,37.9,4,23.6,0.0,3130000,3732.54609,2136.892467,1595.653623,688.7689835,918.3586447,459.1793223,229.5896612,857.1923491,342.8769396,342.8769396,171.4384698,2,25,2,2019,0,0,0,0,1,0,0,1
421,22.7,39.2,4,23.5,0.0,3130000,3754.410941,2254.619303,1499.791638,726.6578675,968.8771567,484.4385783,242.2192892,805.6314964,322.2525986,322.2525986,161.1262993,2,26,2,2019,0,0,0,0,1,0,0,1
422,21.6,48.8,4,24.4,0.0,3130000,3729.640638,2209.939758,1519.70088,712.2017596,949.6023461,474.801173,237.4005865,816.2617983,326.5047193,326.5047193,163.2523597,2,27,2,2019,0,0,0,0,1,0,0,1
423,21.2,55.3,4,24.5,0.0,3130000,3763.17556,2359.000399,1404.175161,760.1800572,1013.57341,506.7867048,253.3933524,754.151317,301.6605268,301.6605268,150.8302634,2,28,2,2019,0,0,0,0,1,0,0,1
424,22.2,48.7,3,24.0,0.0,3130000,4735.103631,2912.06209,1823.041541,703.7464304,938.3285738,469.1642869,234.5821435,734.27863,293.711452,293.711452,146.855726,2,1,3,2019,0,0,0,1,0,0,0,1
425,24.2,46.6,3,24.0,0.0,3130000,4789.166583,2958.922298,1830.244284,715.0147338,953.3529784,476.6764892,238.3382446,737.1217727,294.8487091,294.8487091,147.4243545,2,2,3,2019,0,0,0,1,0,0,0,1
426,23.6,56.8,3,24.1,0.0,3130000,4732.467819,2861.458502,1871.009317,691.4085426,921.8780568,460.9390284,230.4695142,753.4804506,301.3921802,301.3921802,150.6960901,2,3,3,2019,0,0,0,1,0,0,0,1
427,23.2,64.5,3,23.8,0.0,3130000,4873.531636,2774.715709,2098.815928,670.3963535,893.8618047,446.9309023,223.4654512,845.1547788,338.0619115,338.0619115,169.0309558,2,4,3,2019,0,0,0,1,0,0,0,1
428,22.6,63.5,3,23.8,0.0,3130000,4968.177741,2793.761042,2174.4167,674.9448245,899.9264326,449.9632163,224.9816082,875.5290066,350.2116026,350.2116026,175.1058013,2,5,3,2019,0,0,0,1,0,0,0,1
429,21.5,62.6,3,24.2,0.0,3130000,5058.963053,2995.103852,2063.859202,723.5303728,964.7071638,482.3535819,241.1767909,830.9477131,332.3790853,332.3790853,166.1895426,2,6,3,2019,0,0,0,1,0,0,0,1
430,22.8,53.2,3,25.2,0.0,3130000,4691.279317,2934.983206,1756.29611,708.951248,945.2683306,472.6341653,236.3170827,707.0615807,282.8246323,282.8246323,141.4123161,2,7,3,2019,0,0,0,1,0,0,0,1
431,24.4,50.1,3,24.9,0.0,3130000,4836.724323,3006.989134,1829.735189,726.2873528,968.3831371,484.1915686,242.0957843,736.5692985,294.6277194,294.6277194,147.3138597,2,8,3,2019,0,0,0,1,0,0,0,1
432,25.2,45.2,3,24.9,0.0,3130000,4955.233015,2989.418706,1965.814309,721.9867798,962.6490398,481.3245199,240.6622599,791.2864688,316.5145875,316.5145875,158.2572938,2,9,3,2019,0,0,0,1,0,0,0,1
433,25.6,45.5,3,24.9,0.0,3130000,5345.095664,3308.982475,2036.113189,799.1031493,1065.470866,532.7354328,266.3677164,819.5190282,327.8076113,327.8076113,163.9038056,2,10,3,2019,0,0,0,1,0,0,0,1
434,25.0,44.5,3,24.9,0.0,3130000,4976.08803,2901.174691,2074.913339,700.5645146,934.0860194,467.0430097,233.5215049,835.0701646,334.0280659,334.0280659,167.0140329,2,11,3,2019,0,0,0,1,0,0,0,1
435,24.8,48.7,3,22.9,0.0,3130000,5211.727504,3080.870289,2130.857215,743.8982758,991.8643678,495.9321839,247.9660919,857.5179843,343.0071937,343.0071937,171.5035969,2,12,3,2019,0,0,0,1,0,0,0,1
